,family_id,id,title,abstract,application_number,cpc,filing_date,filing_status,jurisdiction,original_assignees,priority_year,publication_date,publication_year,scope,pillar,research_category,endproduct,ingredient,subpillar
2177,92672221.0,US-20250185681-A1,Vegan Cheese Manufacture using Legume Ingredients and Associated Methods,"Vegan cheese analogues (VCA) are disclosed that are made from legume derived and/or legume based ingredients. Pea flour can be used where pre-treatment or engineered blending delivers specific functionality to the VCA. The addition of different components such as glycerol monostearate, various starches, various fibres, various oils, and various acids give properties to these VCA's that more closely mimic traditional dairy based cheeses relative to the prior art VCAs.",US18788554,"['A23V2250/548', 'A23J3/225', 'A23C20/025', 'A23J3/14', 'A23V2200/264', 'A23L11/05']",2024-07-30,Application,US,,2023.0,2025-06-12,2025,in,PB,End product formulation,Cheese,,
2178,92672221.0,WO-2025027571-A1,VEGAN CHEESE MANUFACTURE USING LEGUME INGREDIENTS AND ASSOCIATED METHODS,"of the Disclosure Vegan cheese analogues (VCA) are disclosed that are made from legume derived and/or legume based ingredients. Pea flour can be used where pre-treatment or engineered blending delivers specific functionality to the VCA. The addition of different components such as glycerol monostearate, various starches, various fibres, various oils, and various acids give properties to these VCA's that more closely mimic traditional dairy based cheeses relative to the prior art VCAs.",IB2024/057469,"['A23V2250/548', 'A23C20/025', 'A23J3/225', 'A23L11/05', 'A23V2200/264', 'A23J3/14']",2024-08-01,Application,WO,,2023.0,2025-02-06,2025,in,PB,End product formulation,Cheese,,
2179,92715809.0,US-20240306587-A1,SOYBEAN VARIETY,"The present invention is directed in part to soybean variety EE2000109, EE2001121, and/or EE2001788 breeding and development. The present invention particularly relates to soybean variety EE2000109, EE2001121, and/or EE2001788 and its seed, cells, germplasm, plant parts, and progeny, and methods of using EE2000109, EE2001121, and/or EE2001788, e.g., in a breeding program.",US18403896,"['A01H5/10', 'A01H6/542']",2024-01-04,Application,US,"[{'city_name': 'Basel', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.792098.d', 'name': 'Syngenta Crop Protection AG Switzerland', 'types': ['Company']}]",2023.0,2024-09-19,2024,out,,,,,
2180,92715809.0,CA-3231556-A1,SOYBEAN VARIETY EE2000109,"The present invention is directed in part to soybean variety EE2000109, EE2001121, and/or EE2001788 breeding and development. The present invention particularly relates to soybean variety EE2000109, EE2001121, and/or EE2001788 and its seed, cells, germplasm, plant parts, and progeny, and methods of using EE2000109, EE2001121, and/or EE2001788, e.g., in a breeding program.",CA3231556,"['A01H6/542', 'A01H5/10']",2024-03-11,Application,CA,"[{'city_name': 'Basel', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.792098.d', 'name': 'Syngenta Crop Protection AG Switzerland', 'types': ['Company']}]",2023.0,2025-04-03,2025,out,,,,,
2181,92746564.0,EP-4697980-A1,USE OF A GROUND POMACE POWDER AS A STANDARDIZATION AGENT FOR HYDROCOLLOIDS,"The present invention relates to a pomace powder, a process for making same, and the use of a pomace powder as a standardization agent for hydrocolloids. The invention further relates to a power mixture comprising a hydrocolloid and a pomace powder as a standardization agent.",EP24768940.9,"['A23L29/231', 'A23L33/22', 'A23L19/07']",2024-09-10,Application,EP,"[{'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.721127.0', 'name': 'Herbstreith und Fox GmbH and Co KG Pektin Fabriken', 'types': ['Other']}]",2023.0,2026-02-25,2026,out,,,,,
2182,92746564.0,MX-2026000357-A,USE OF A GROUND POMACE POWDER AS A STANDARDIZATION AGENT FOR HYDROCOLLOIDS,"The present invention relates to a powdered pomace, a process for its preparation, and the use of a powdered pomace as a standardizing agent for hydrocolloids. Furthermore, the invention relates to a powdered mixture comprising a hydrocolloid and a powdered pomace as a standardizing agent.",MX2026000357A,"['A23L29/231', 'A23L19/07', 'A23L33/22']",2026-01-09,N/A,MX,"[{'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.721127.0', 'name': 'Herbstreith und Fox GmbH and Co KG Pektin Fabriken', 'types': ['Other']}]",2023.0,2026-03-02,2026,out,,,,,
2183,92761931.0,PL-248501-B1,Method of improving the maturity of low-quality marinated herring meat using digestive proteases,"The subject of the application is a method for improving the meat maturity of marinated herring of low technological quality (caught during the feeding season) using digestive proteases, which is characterized in that prior to marinating, fresh or frozen-thawed herring fillets of low technological quality are stored for 4 to 5 days in a raw digestive protease preparation (SPPT) and/or injected with a raw digestive protease preparation (SPPT). Storage is carried out under refrigerated conditions (preferably at a temperature of 0&#176;C -2&#176;C) for 1 to 24 hours (preferably no more than 4 - 8 hours), in a herring fillet to raw digestive protease preparation (SPPT) ratio of 2:1 to 1:2 (weight:weight). During injection, from 0.1% to 10% of the raw digestive protease preparation (SPPT) is used relative to the weight of the herring fillets. For storage and/or injection, a crude preparation of digestive proteases (SPPT) is used, obtained as described in Polish patent application No. P.443190. The SPPT production method involves mixing ground fish digestive tract with a 1%-10% aqueous ethanol solution in a 1:1-10 (weight:volume) ratio, homogenizing the mixture, and then separating the precipitate. Before adding the aqueous ethanol solution or after separating the precipitate after homogenization, NaCl is added to achieve a final concentration of at least 3%, mixing, and then separating the precipitate to obtain a crude preparation of digestive proteases from fish after both steps.",PL444083,"['A23J1/04', 'A23B4/28', 'C12N9/6405', 'A23B4/12', 'A23L17/00', 'A23B4/22', 'C12N9/64']",2023-03-15,N/A,PL,,2023.0,2025-12-22,2025,out,,,,,
2184,92761931.0,PL-444083-A1,Method of improving the maturity of low-quality marinated herring meat using digestive proteases,"The subject of the application is a method of improving the maturity of meat of marinated herring of low technological quality (caught during the feeding season) using digestive proteases, which is characterized in that before marinating for 4 to 5 days, fresh or frozen-thawed fillets of low technological quality are stored in a raw preparation of digestive proteases (SPPT) and/or injected with a raw preparation of digestive proteases (SPPT). Storage is carried out in refrigerated conditions (preferably at a temperature of 0&#176;C -2&#176;C) from 1 to 24 hours (preferably no more than 4 - 8 hours), in a ratio of herring fillets to raw preparation of digestive proteases (SPPT) from 2:1 to 1:2 (mass:mass). During injection, from 0.1% to 10% of raw preparation of digestive proteases (SPPT) is used in relation to the weight of herring fillets. In storage and/or injection, a crude preparation of digestive proteases (SPPT) obtained in a manner known from Polish patent application no. P.443190 is used. The method of producing SPPT consists in mixing the crushed digestive tracts of fish with 1% - 10% aqueous solution of ethanol in a proportion of 1:1-10 (mass:volume), homogenizing the mixture and then separating the sediment. Before adding the aqueous solution of ethanol or after separating the sediment after homogenization, NaCl is added to obtain its final concentration of at least 3%, mixing and then separating the sediment in order to obtain a crude preparation of digestive proteases from fish after both stages.",PL444083,"['A23L17/00', 'A23B4/22', 'C12N9/6405', 'A23B4/28', 'C12N9/64', 'A23B4/12', 'A23J1/04']",2023-03-15,N/A,PL,,2023.0,2024-09-16,2024,out,,,,,
2185,92800547.0,WO-2025067974-A1,VEGAN CHEESE COMPOSITIONS AND METHODS OF MAKING THE SAME,"The present disclosure relates generally to non-animal proteins and their use in various comestible products, particularly cheese analogue products. In some embodiments, the disclosure provides an ingestible composition comprising pea protein, soy protein, or a combination thereof, along with a minor amount of an additional protein, such fava bean protein, mung bean protein, lentil protein, sunflower protein, canola protein, potato protein, rice protein, or combinations thereof. In some embodiments, the ingestible compositions also comprise certain fibers, which allows the blend to be suitable for addition to an ingestible composition useful for making products having the consistency of cheese. In some embodiments, flavorings or flavor-modifiers are combined with the non-animal proteins as well. In certain aspects, the disclosure provides methods of making such vegan cheese products, for example, by extrusion, molding, and the like.",EP2024/076044,"['A23L33/185', 'A23C20/02']",2024-09-18,Application,WO,"[{'city_name': 'Geneva', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.480130.e', 'linkout': ['http://www.firmenich.com/en_INT/index.html'], 'name': 'Firmenich SA', 'types': ['Company']}]",2023.0,2025-04-03,2025,in,PB,End product formulation,Cheese,,
2186,92801479.0,WO-2025061675-A1,CASCADE SYSTEM FOR THE FERMENTATION OF BIOMASS,"The present invention relates to a cascade system for the fermentation of biomass, comprising a first pre-culture vessel, an optional second pre-culture vessel and a main-culture vessel, which are connected or can be connected to one another in this sequence by way of controllable valve couplings such that the content of one vessel can be transferred partially or completely into the next vessel, each vessel having an agitating, dispersing and/or cutting device, an inlet for the supply of nutrient medium, a pressure-equalizing valve and an inlet for compressed gas. The present invention also relates to a method for the fermentation of biomass, comprising (a) the provision of a starter culture, (b) the contamination-free transfer of the starter culture into a first pre-culture vessel, (c) the fermentation of biomass in the first pre-culture vessel, initiated by the starter culture, to obtain a first pre-culture, (d) the partial or complete transfer of the first pre-culture from the first pre-culture vessel into a main-culture vessel and (e) the fermentation of further biomass in the main-culture vessel to obtain a fermented biomass.",EP2024/075900,"['C12M37/04', 'C12M23/58', 'C12M45/02', 'C12M29/00']",2024-09-17,Application,WO,,2023.0,2025-03-27,2025,in,F,Bioprocess design,Cross-cutting,,BF
2187,92801479.0,DE-102023125142-A1,Cascade system for biomass fermentation,"The present invention relates to a cascade system for the fermentation of biomass, comprising a first pre-culture container, an optional second pre-culture container and a main culture container, which are connected or connectable to one another in this order via controllable valve couplings in such a way that the contents of one container can be partially or completely transferred to the next container, wherein each container has a stirring, dispersing and/or cutting device, an inlet for supplying nutrient medium, a pressure equalization valve and an inlet for compressed gas. The present invention further relates to a method for fermenting biomass, comprising (a) providing a starter culture, (b) transferring the starter culture in a contamination-free manner into a first pre-culture container, (c) fermenting biomass in the first pre-culture container, which is initiated by the starter culture, in order to obtain a first pre-culture, (d) partially or completely transferring the first pre-culture from the first pre-culture container into a main culture container and (e) fermenting further biomass in the main culture container in order to obtain a fermented biomass.",DE102023125142.2,"['C12M45/02', 'C12M37/04', 'C12M29/00', 'C12M23/58']",2023-09-18,Application,DE,,2023.0,2025-03-20,2025,in,F,Bioprocess design,Cross-cutting,,BF
2188,92883054.0,WO-2025067996-A1,"METHOD FOR GENERATING IN PARTICULAR MILK FOAM, AND ALSO A DEVICE FOR IMPLEMENTING THE METHOD","In a method for generating in particular milk foam, superheated steam is supplied along with air, and with a controllable quantitative output, to a milk-containing receptacle (12) by a steam device, which dips into the milk (13) in the receptacle (12). During the heating-up stage, the temperature of the milk is measured and evaluated by at least one temperature probe (18) within the receptacle (12). When the stage of heating up the milk (13) contained in the receptacle (12) begins, steam is supplied with a predetermined quantitative output, and the supply of air is switched on. Once steam supply has begun, a difference in temperature (&#916;T) of the measured milk temperatures (T1, T2) between a predetermined first and second defined point in time (t1, t2) is established for these points in time. On the basis of the difference in temperature (&#916;T), at least the superheated steam is supplied either with the same quantitative output or with an altered quantitative output, and is switched off before or when the final temperature (T3) of the milk (13) is reached.",EP2024/076131,"['A47J31/4489', 'A47J31/5253']",2024-09-18,Application,WO,"[{'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.546806.9', 'name': 'Steiner AG Weggis', 'types': ['Other']}]",2023.0,2025-04-03,2025,in,PB,End product formulation,Milk and milk proteins,,
